name_en,name_ar,aliases,category,calories_per_100g,protein_grams_per_100g,carbohydrate_grams_per_100g,fat_grams_per_100g,created_by_user_id,source,external_source_id,source_version,is_active,archived_at
"Beverages, Powerade Zero Ion4, calorie-free, assorted flavors",,,BEVERAGES,0.0,0.0,0.0,0.0,,USDA_FDC_SR_LEGACY,14599,2018-04,True,
"Beverages, Propel Zero, fruit-flavored, non-carbonated",,,BEVERAGES,5.0,0.0,1.14,0.0,,USDA_FDC_SR_LEGACY,14462,2018-04,True,
"Beverages, Protein powder soy based",,,BEVERAGES,388.0,55.56,28.89,5.56,,USDA_FDC_SR_LEGACY,14067,2018-04,True,
"Beverages, Protein powder whey based",,,BEVERAGES,352.0,78.13,6.25,1.56,,USDA_FDC_SR_LEGACY,14066,2018-04,True,
"Beverages, SLIMFAST, Meal replacement, High Protein Shake, Ready-To-Drink, 3-2-1 plan",,,BEVERAGES,61.0,6.59,0.85,3.38,,USDA_FDC_SR_LEGACY,14044,2018-04,True,
"Beverages, SNAPPLE, tea, black and green, ready to drink, lemon, diet",,,BEVERAGES,2.0,0.1,0.1,0.0,,USDA_FDC_SR_LEGACY,14294,2018-04,True,
"Beverages, SNAPPLE, tea, black and green, ready to drink, peach, diet",,,BEVERAGES,2.0,0.1,0.1,0.0,,USDA_FDC_SR_LEGACY,14291,2018-04,True,
"Beverages, Strawberry-flavor beverage mix, powder, prepared with whole milk",,,BEVERAGES,88.0,3.0,12.3,3.1,,USDA_FDC_SR_LEGACY,14351,2018-04,True,
"Beverages, THE COCA-COLA COMPANY, NOS Zero, energy drink, sugar-free with guarana, fortified with vitamins B6 and B12",,,BEVERAGES,4.0,0.0,1.03,0.0,,USDA_FDC_SR_LEGACY,14026,2018-04,True,
"Beverages, THE COCA-COLA COMPANY, NOS energy drink, Original, grape, loaded cherry, charged citrus, fortified with vitamins B6 and B12",,,BEVERAGES,44.0,0.0,11.25,0.0,,USDA_FDC_SR_LEGACY,14030,2018-04,True,
"Beverages, The COCA-COLA company, DASANI, water, bottled, non-carbonated",,,BEVERAGES,0.0,0.0,0.0,0.0,,USDA_FDC_SR_LEGACY,14434,2018-04,True,
"Beverages, The COCA-COLA company, Glaceau Vitamin Water, Revive Fruit Punch, fortified",,,BEVERAGES,0.0,0.0,0.0,0.0,,USDA_FDC_SR_LEGACY,14093,2018-04,True,
"Beverages, The COCA-COLA company, Hi-C Flashin' Fruit Punch",,,BEVERAGES,45.0,0.0,12.5,0.0,,USDA_FDC_SR_LEGACY,14065,2018-04,True,
"Beverages, The COCA-COLA company, Minute Maid, Lemonade",,,BEVERAGES,46.0,0.0,12.08,0.0,,USDA_FDC_SR_LEGACY,14189,2018-04,True,
"Beverages, Tropical Punch, ready-to-drink",,,BEVERAGES,10.0,0.0,2.5,0.0,,USDA_FDC_SR_LEGACY,14276,2018-04,True,
"Beverages, UNILEVER, SLIMFAST Shake Mix, high protein, whey powder, 3-2-1 Plan,",,,BEVERAGES,433.0,27.87,50.0,13.46,,USDA_FDC_SR_LEGACY,14055,2018-04,True,
"Beverages, UNILEVER, SLIMFAST Shake Mix, powder, 3-2-1 Plan",,,BEVERAGES,448.0,8.13,73.92,13.34,,USDA_FDC_SR_LEGACY,14047,2018-04,True,
"Beverages, UNILEVER, SLIMFAST, meal replacement, regular, ready-to-drink, 3-2-1 Plan",,,BEVERAGES,57.0,3.32,7.74,1.93,,USDA_FDC_SR_LEGACY,14045,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Berry Blend",,,BEVERAGES,29.0,0.0,7.41,0.0,,USDA_FDC_SR_LEGACY,14611,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Diet Berry Blend",,,BEVERAGES,4.0,0.0,1.23,0.0,,USDA_FDC_SR_LEGACY,14607,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Diet Fruit Medley",,,BEVERAGES,4.0,0.0,1.26,0.0,,USDA_FDC_SR_LEGACY,14608,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Diet Strawberry Kiwi",,,BEVERAGES,4.0,0.0,1.26,0.0,,USDA_FDC_SR_LEGACY,14609,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Diet Tropical Blend",,,BEVERAGES,4.0,0.0,1.26,0.0,,USDA_FDC_SR_LEGACY,14610,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Fruit Medley",,,BEVERAGES,33.0,0.0,7.82,0.0,,USDA_FDC_SR_LEGACY,14612,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Guava Passion Fruit",,,BEVERAGES,33.0,0.0,7.82,0.0,,USDA_FDC_SR_LEGACY,14613,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Mango Peach",,,BEVERAGES,33.0,0.0,8.23,0.0,,USDA_FDC_SR_LEGACY,14614,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Orange Pineapple",,,BEVERAGES,29.0,0.0,7.41,0.0,,USDA_FDC_SR_LEGACY,14615,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Orchard Blend",,,BEVERAGES,33.0,0.0,7.82,0.0,,USDA_FDC_SR_LEGACY,14616,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Strawberry Banana",,,BEVERAGES,29.0,0.0,7.41,0.0,,USDA_FDC_SR_LEGACY,14617,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Strawberry Kiwi",,,BEVERAGES,29.0,0.0,7.41,0.0,,USDA_FDC_SR_LEGACY,14618,2018-04,True,
"Beverages, V8 SPLASH Juice Drinks, Tropical Blend",,,BEVERAGES,29.0,0.0,7.41,0.0,,USDA_FDC_SR_LEGACY,14619,2018-04,True,
"Beverages, V8 SPLASH Smoothies, Peach Mango",,,BEVERAGES,37.0,1.22,7.76,0.0,,USDA_FDC_SR_LEGACY,14086,2018-04,True,
"Beverages, V8 SPLASH Smoothies, Strawberry Banana",,,BEVERAGES,37.0,1.22,8.16,0.0,,USDA_FDC_SR_LEGACY,14087,2018-04,True,
"Beverages, V8 SPLASH Smoothies, Tropical Colada",,,BEVERAGES,41.0,1.22,8.54,0.0,,USDA_FDC_SR_LEGACY,14088,2018-04,True,
"Beverages, V8 V- FUSION Juices, Acai Berry",,,BEVERAGES,45.0,0.0,10.98,0.0,,USDA_FDC_SR_LEGACY,14623,2018-04,True,
"Beverages, V8 V-FUSION Juices, Peach Mango",,,BEVERAGES,49.0,0.41,11.38,0.0,,USDA_FDC_SR_LEGACY,14620,2018-04,True,
"Beverages, V8 V-FUSION Juices, Strawberry Banana",,,BEVERAGES,49.0,0.41,11.79,0.0,,USDA_FDC_SR_LEGACY,14621,2018-04,True,
"Beverages, V8 V-FUSION Juices, Tropical",,,BEVERAGES,49.0,0.41,11.38,0.0,,USDA_FDC_SR_LEGACY,14622,2018-04,True,
"Beverages, Vegetable and fruit juice drink, reduced calorie, with low-calorie sweetener, added vitamin C",,,BEVERAGES,4.0,0.0,1.1,0.0,,USDA_FDC_SR_LEGACY,14633,2018-04,True,
"Beverages, WENDY'S, tea, ready-to-drink, unsweetened",,,BEVERAGES,1.0,0.22,0.0,0.0,,USDA_FDC_SR_LEGACY,14601,2018-04,True,
"Beverages, Water with added vitamins and minerals, bottles, sweetened, assorted fruit flavors",,,BEVERAGES,22.0,0.0,5.49,0.0,,USDA_FDC_SR_LEGACY,14605,2018-04,True,
"Beverages, Whey protein powder isolate",,,BEVERAGES,359.0,58.14,29.07,1.16,,USDA_FDC_SR_LEGACY,14058,2018-04,True,
"Beverages, Whiskey sour mix, bottled",,,BEVERAGES,87.0,0.1,21.4,0.1,,USDA_FDC_SR_LEGACY,14028,2018-04,True,
"Beverages, Whiskey sour mix, powder",,,BEVERAGES,383.0,0.6,97.3,0.1,,USDA_FDC_SR_LEGACY,14024,2018-04,True,
"Beverages, Wine, non-alcoholic",,,BEVERAGES,6.0,0.5,1.1,0.0,,USDA_FDC_SR_LEGACY,14553,2018-04,True,
"Beverages, ZEVIA, cola",,,BEVERAGES,0.0,0.0,1.13,0.0,,USDA_FDC_SR_LEGACY,14073,2018-04,True,
"Beverages, ZEVIA, cola, caffeine free",,,BEVERAGES,0.0,0.0,1.13,0.0,,USDA_FDC_SR_LEGACY,14074,2018-04,True,
"Beverages, almond milk, chocolate, ready-to-drink",,,BEVERAGES,50.0,0.63,9.38,1.25,,USDA_FDC_SR_LEGACY,14054,2018-04,True,
"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",,,BEVERAGES,38.0,0.42,6.59,1.04,,USDA_FDC_SR_LEGACY,14016,2018-04,True,
"Beverages, almond milk, unsweetened, shelf stable",,,BEVERAGES,15.0,0.4,1.31,0.96,,USDA_FDC_SR_LEGACY,14091,2018-04,True,
"Beverages, aloe vera juice drink, fortified with Vitamin C",,,BEVERAGES,15.0,0.0,3.75,0.0,,USDA_FDC_SR_LEGACY,14216,2018-04,True,
"Beverages, carbonated, SPRITE, lemon-lime, without caffeine",,,BEVERAGES,40.0,0.05,10.14,0.02,,USDA_FDC_SR_LEGACY,14145,2018-04,True,
"Beverages, carbonated, club soda",,,BEVERAGES,0.0,0.0,0.0,0.0,,USDA_FDC_SR_LEGACY,14121,2018-04,True,
"Beverages, carbonated, cola, fast-food cola",,,BEVERAGES,37.0,0.07,9.56,0.02,,USDA_FDC_SR_LEGACY,14400,2018-04,True,
"Beverages, carbonated, cola, regular",,,BEVERAGES,42.0,0.0,10.36,0.25,,USDA_FDC_SR_LEGACY,14148,2018-04,True,
"Beverages, carbonated, cola, without caffeine",,,BEVERAGES,41.0,0.0,10.58,0.0,,USDA_FDC_SR_LEGACY,14147,2018-04,True,
"Beverages, carbonated, ginger ale",,,BEVERAGES,34.0,0.0,8.76,0.0,,USDA_FDC_SR_LEGACY,14136,2018-04,True,
"Beverages, carbonated, grape soda",,,BEVERAGES,43.0,0.0,11.2,0.0,,USDA_FDC_SR_LEGACY,14142,2018-04,True,
"Beverages, carbonated, lemon-lime soda, no caffeine",,,BEVERAGES,41.0,0.09,10.42,0.0,,USDA_FDC_SR_LEGACY,14144,2018-04,True,
"Beverages, carbonated, limeade, high caffeine",,,BEVERAGES,17.0,0.0,4.11,0.11,,USDA_FDC_SR_LEGACY,14165,2018-04,True,
"Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, contains caffeine",,,BEVERAGES,2.0,0.11,0.29,0.03,,USDA_FDC_SR_LEGACY,14416,2018-04,True,
"Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, without caffeine",,,BEVERAGES,1.0,0.12,0.12,0.0,,USDA_FDC_SR_LEGACY,14146,2018-04,True,
"Beverages, carbonated, low calorie, cola or pepper-types, with sodium saccharin, contains caffeine",,,BEVERAGES,0.0,0.0,0.1,0.0,,USDA_FDC_SR_LEGACY,14166,2018-04,True,
"Beverages, carbonated, low calorie, other than cola or pepper, with aspartame, contains caffeine",,,BEVERAGES,0.0,0.1,0.0,0.0,,USDA_FDC_SR_LEGACY,14151,2018-04,True,
"Beverages, carbonated, low calorie, other than cola or pepper, without caffeine",,,BEVERAGES,0.0,0.1,0.0,0.0,,USDA_FDC_SR_LEGACY,14143,2018-04,True,
"Beverages, carbonated, orange",,,BEVERAGES,48.0,0.0,12.3,0.0,,USDA_FDC_SR_LEGACY,14150,2018-04,True,
"Beverages, carbonated, pepper-type, contains caffeine",,,BEVERAGES,41.0,0.0,10.4,0.1,,USDA_FDC_SR_LEGACY,14153,2018-04,True,
"Beverages, carbonated, reduced sugar, cola, contains caffeine and sweeteners",,,BEVERAGES,20.0,0.0,5.16,0.0,,USDA_FDC_SR_LEGACY,14149,2018-04,True,
"Beverages, carbonated, root beer",,,BEVERAGES,41.0,0.0,10.6,0.0,,USDA_FDC_SR_LEGACY,14157,2018-04,True,
"Beverages, carbonated, tonic water",,,BEVERAGES,34.0,0.0,8.8,0.0,,USDA_FDC_SR_LEGACY,14155,2018-04,True,
"Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E",,,BEVERAGES,21.0,0.83,1.25,1.46,,USDA_FDC_SR_LEGACY,14092,2018-04,True,
"Beverages, chocolate drink, milk and soy based, ready to drink, fortified",,,BEVERAGES,101.0,4.22,17.3,1.69,,USDA_FDC_SR_LEGACY,14163,2018-04,True,
"Beverages, chocolate malt powder, prepared with 1% milk, fortified",,,BEVERAGES,57.0,3.32,8.81,0.97,,USDA_FDC_SR_LEGACY,14164,2018-04,True,
"Beverages, chocolate malt, powder, prepared with fat free milk",,,BEVERAGES,49.0,3.25,8.64,0.17,,USDA_FDC_SR_LEGACY,14083,2018-04,True,
"Beverages, chocolate powder, no sugar added",,,BEVERAGES,350.0,9.09,68.31,4.5,,USDA_FDC_SR_LEGACY,14063,2018-04,True,
"Beverages, chocolate syrup",,,BEVERAGES,279.0,2.1,65.1,1.13,,USDA_FDC_SR_LEGACY,14181,2018-04,True,
"Beverages, chocolate syrup, prepared with whole milk",,,BEVERAGES,90.0,3.07,12.78,2.96,,USDA_FDC_SR_LEGACY,14182,2018-04,True,
"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",,,BEVERAGES,400.0,4.55,90.28,2.27,,USDA_FDC_SR_LEGACY,14557,2018-04,True,
"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk",,,BEVERAGES,89.0,3.27,11.87,3.17,,USDA_FDC_SR_LEGACY,14558,2018-04,True,
"Beverages, chocolate-flavor beverage mix, powder, prepared with whole milk",,,BEVERAGES,85.0,3.23,11.96,3.24,,USDA_FDC_SR_LEGACY,14177,2018-04,True,
"Beverages, citrus fruit juice drink, frozen concentrate",,,BEVERAGES,162.0,1.2,40.2,0.1,,USDA_FDC_SR_LEGACY,14262,2018-04,True,
"Beverages, citrus fruit juice drink, frozen concentrate, prepared with water",,,BEVERAGES,46.0,0.34,11.42,0.03,,USDA_FDC_SR_LEGACY,14263,2018-04,True,
"Beverages, cocoa mix, with aspartame, powder, prepared with water",,,BEVERAGES,29.0,1.21,5.61,0.23,,USDA_FDC_SR_LEGACY,14390,2018-04,True,
"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2",,,BEVERAGES,31.0,0.21,2.92,2.08,,USDA_FDC_SR_LEGACY,14171,2018-04,True,
"Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener",,,BEVERAGES,440.0,9.0,71.4,13.21,,USDA_FDC_SR_LEGACY,14204,2018-04,True,
"Beverages, coffee substitute, cereal grain beverage, powder",,,BEVERAGES,360.0,6.01,78.42,2.52,,USDA_FDC_SR_LEGACY,14236,2018-04,True,
"Beverages, coffee substitute, cereal grain beverage, powder, prepared with whole milk",,,BEVERAGES,65.0,3.3,5.6,3.3,,USDA_FDC_SR_LEGACY,14421,2018-04,True,
"Beverages, coffee substitute, cereal grain beverage, prepared with water",,,BEVERAGES,6.0,0.1,1.3,0.04,,USDA_FDC_SR_LEGACY,14237,2018-04,True,
"Beverages, coffee, brewed, breakfast blend",,,BEVERAGES,2.0,0.3,0.17,0.0,,USDA_FDC_SR_LEGACY,14180,2018-04,True,
"Beverages, coffee, brewed, espresso, restaurant-prepared",,,BEVERAGES,9.0,0.12,1.67,0.18,,USDA_FDC_SR_LEGACY,14210,2018-04,True,
"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated",,,BEVERAGES,9.0,0.1,1.69,0.18,,USDA_FDC_SR_LEGACY,14202,2018-04,True,
"Beverages, coffee, brewed, prepared with tap water",,,BEVERAGES,1.0,0.12,0.0,0.02,,USDA_FDC_SR_LEGACY,14209,2018-04,True,
"Beverages, coffee, brewed, prepared with tap water, decaffeinated",,,BEVERAGES,0.0,0.1,0.0,0.0,,USDA_FDC_SR_LEGACY,14201,2018-04,True,
"Beverages, coffee, instant, chicory",,,BEVERAGES,3.0,0.09,0.75,0.0,,USDA_FDC_SR_LEGACY,14223,2018-04,True,
"Beverages, coffee, instant, decaffeinated, powder",,,BEVERAGES,351.0,11.6,76.0,0.2,,USDA_FDC_SR_LEGACY,14218,2018-04,True,
"Beverages, coffee, instant, decaffeinated, prepared with water",,,BEVERAGES,2.0,0.12,0.43,0.0,,USDA_FDC_SR_LEGACY,14219,2018-04,True,
"Beverages, coffee, instant, mocha, sweetened",,,BEVERAGES,460.0,5.29,74.04,15.87,,USDA_FDC_SR_LEGACY,14224,2018-04,True,
"Beverages, coffee, instant, regular, half the caffeine",,,BEVERAGES,352.0,14.42,73.18,0.5,,USDA_FDC_SR_LEGACY,14203,2018-04,True,
"Beverages, coffee, instant, regular, powder",,,BEVERAGES,353.0,12.2,75.4,0.5,,USDA_FDC_SR_LEGACY,14214,2018-04,True,
"Beverages, coffee, instant, regular, prepared with water",,,BEVERAGES,2.0,0.1,0.34,0.0,,USDA_FDC_SR_LEGACY,14215,2018-04,True,
"Beverages, coffee, instant, vanilla, sweetened, decaffeinated, with non dairy creamer",,,BEVERAGES,465.0,0.0,86.28,13.33,,USDA_FDC_SR_LEGACY,14270,2018-04,True,
"Beverages, coffee, instant, with chicory",,,BEVERAGES,355.0,9.3,78.9,0.2,,USDA_FDC_SR_LEGACY,14222,2018-04,True,
"Beverages, coffee, instant, with whitener, reduced calorie",,,BEVERAGES,509.0,1.96,59.94,29.1,,USDA_FDC_SR_LEGACY,43401,2018-04,True,
"Beverages, coffee, ready to drink, iced, mocha, milk based",,,BEVERAGES,60.0,1.48,11.42,0.98,,USDA_FDC_SR_LEGACY,14183,2018-04,True,
"Beverages, coffee, ready to drink, milk based, sweetened",,,BEVERAGES,71.0,1.98,12.6,1.38,,USDA_FDC_SR_LEGACY,14179,2018-04,True,
"Beverages, coffee, ready to drink, vanilla, light, milk based, sweetened",,,BEVERAGES,36.0,2.14,4.27,1.07,,USDA_FDC_SR_LEGACY,14173,2018-04,True,
"Beverages, cranberry-apple juice drink, bottled",,,BEVERAGES,63.0,0.0,15.85,0.11,,USDA_FDC_SR_LEGACY,14238,2018-04,True,
"Beverages, cranberry-apple juice drink, low calorie, with vitamin C added",,,BEVERAGES,19.0,0.1,4.7,0.0,,USDA_FDC_SR_LEGACY,43404,2018-04,True,
"Beverages, cranberry-apricot juice drink, bottled",,,BEVERAGES,64.0,0.2,16.2,0.0,,USDA_FDC_SR_LEGACY,14240,2018-04,True,
"Beverages, cranberry-grape juice drink, bottled",,,BEVERAGES,56.0,0.2,14.0,0.1,,USDA_FDC_SR_LEGACY,14241,2018-04,True,
"Beverages, dairy drink mix, chocolate, reduced calorie, with aspartame, powder, prepared with water and ice",,,BEVERAGES,29.0,2.19,4.51,0.23,,USDA_FDC_SR_LEGACY,14423,2018-04,True,
"Beverages, drink mix, QUAKER OATS, GATORADE, orange flavor, powder",,,BEVERAGES,388.0,0.0,94.11,1.23,,USDA_FDC_SR_LEGACY,14450,2018-04,True,
"Beverages, fruit juice drink, greater than 3% fruit juice, high vitamin C and added thiamin",,,BEVERAGES,54.0,0.13,13.16,0.0,,USDA_FDC_SR_LEGACY,14648,2018-04,True,
"Beverages, fruit juice drink, greater than 3% juice, high vitamin C",,,BEVERAGES,46.0,0.13,11.35,0.11,,USDA_FDC_SR_LEGACY,14651,2018-04,True,
"Beverages, fruit juice drink, reduced sugar, with vitamin E added",,,BEVERAGES,39.0,0.0,10.0,0.07,,USDA_FDC_SR_LEGACY,14636,2018-04,True,
"Beverages, fruit punch drink, without added nutrients, canned",,,BEVERAGES,48.0,0.0,11.97,0.0,,USDA_FDC_SR_LEGACY,14264,2018-04,True,
"Beverages, fruit punch juice drink, frozen concentrate",,,BEVERAGES,175.0,0.3,43.1,0.7,,USDA_FDC_SR_LEGACY,14405,2018-04,True,
"Beverages, fruit punch juice drink, frozen concentrate, prepared with water",,,BEVERAGES,42.0,0.07,11.4,0.17,,USDA_FDC_SR_LEGACY,14406,2018-04,True,
"Beverages, fruit punch-flavor drink, powder, without added sodium, prepared with water",,,BEVERAGES,37.0,0.0,9.47,0.01,,USDA_FDC_SR_LEGACY,14541,2018-04,True,
"Beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame",,,BEVERAGES,218.0,0.45,87.38,0.04,,USDA_FDC_SR_LEGACY,42055,2018-04,True,
"Beverages, fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie",,,BEVERAGES,227.0,0.25,91.0,0.16,,USDA_FDC_SR_LEGACY,43345,2018-04,True,
"Beverages, grape drink, canned",,,BEVERAGES,61.0,0.0,15.72,0.0,,USDA_FDC_SR_LEGACY,14277,2018-04,True,
"Beverages, grape juice drink, canned",,,BEVERAGES,57.0,0.0,14.55,0.0,,USDA_FDC_SR_LEGACY,14282,2018-04,True,
"Beverages, lemonade, frozen concentrate, pink, prepared with water",,,BEVERAGES,43.0,0.05,10.81,0.15,,USDA_FDC_SR_LEGACY,14543,2018-04,True,
"Beverages, lemonade-flavor drink, powder",,,BEVERAGES,380.0,0.0,97.9,1.01,,USDA_FDC_SR_LEGACY,14296,2018-04,True,
"Beverages, lemonade-flavor drink, powder, prepared with water",,,BEVERAGES,27.0,0.0,6.9,0.07,,USDA_FDC_SR_LEGACY,14297,2018-04,True,
"Beverages, malted drink mix, chocolate, powder",,,BEVERAGES,411.0,5.1,86.94,4.76,,USDA_FDC_SR_LEGACY,14317,2018-04,True,
"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink, added calcium, vitamin A and vitamin D",,,BEVERAGES,77.0,3.05,12.08,1.83,,USDA_FDC_SR_LEGACY,14634,2018-04,True,
"Beverages, nutritional shake mix, high protein, powder",,,BEVERAGES,392.0,53.57,20.38,10.71,,USDA_FDC_SR_LEGACY,14654,2018-04,True,
"Beverages, orange and apricot juice drink, canned",,,BEVERAGES,51.0,0.3,12.7,0.1,,USDA_FDC_SR_LEGACY,14327,2018-04,True,
"Beverages, orange breakfast drink, ready-to-drink, with added nutrients",,,BEVERAGES,53.0,0.0,13.2,0.0,,USDA_FDC_SR_LEGACY,14436,2018-04,True,
"Beverages, orange drink, canned, with added vitamin C",,,BEVERAGES,49.0,0.0,12.34,0.07,,USDA_FDC_SR_LEGACY,14323,2018-04,True,
"Beverages, orange-flavor drink, breakfast type, powder",,,BEVERAGES,386.0,0.0,98.94,0.0,,USDA_FDC_SR_LEGACY,14407,2018-04,True,
"Beverages, orange-flavor drink, breakfast type, powder, prepared with water",,,BEVERAGES,49.0,0.0,12.65,0.0,,USDA_FDC_SR_LEGACY,14408,2018-04,True,
"Beverages, pineapple and grapefruit juice drink, canned",,,BEVERAGES,47.0,0.2,11.6,0.1,,USDA_FDC_SR_LEGACY,14334,2018-04,True,
"Beverages, pineapple and orange juice drink, canned",,,BEVERAGES,50.0,1.3,11.8,0.0,,USDA_FDC_SR_LEGACY,14341,2018-04,True,
"Beverages, rice milk, unsweetened",,,BEVERAGES,47.0,0.28,9.17,0.97,,USDA_FDC_SR_LEGACY,14639,2018-04,True,
"Beverages, rich chocolate, powder",,,BEVERAGES,372.0,0.0,92.96,0.0,,USDA_FDC_SR_LEGACY,14080,2018-04,True,
"Beverages, shake, fast food, strawberry",,,BEVERAGES,113.0,3.4,18.9,2.8,,USDA_FDC_SR_LEGACY,14428,2018-04,True,
"Beverages, tea, Oolong, brewed",,,BEVERAGES,1.0,0.0,0.15,0.0,,USDA_FDC_SR_LEGACY,14185,2018-04,True,
"Beverages, tea, black, brewed, prepared with distilled water",,,BEVERAGES,1.0,0.0,0.3,0.0,,USDA_FDC_SR_LEGACY,14544,2018-04,True,
"Beverages, tea, black, brewed, prepared with tap water",,,BEVERAGES,1.0,0.0,0.3,0.0,,USDA_FDC_SR_LEGACY,14355,2018-04,True,
"Beverages, tea, black, brewed, prepared with tap water, decaffeinated",,,BEVERAGES,1.0,0.0,0.3,0.0,,USDA_FDC_SR_LEGACY,14352,2018-04,True,
"Beverages, tea, black, ready to drink",,,BEVERAGES,0.0,0.0,0.0,0.0,,USDA_FDC_SR_LEGACY,14247,2018-04,True,
"Beverages, tea, black, ready to drink, decaffeinated",,,BEVERAGES,38.0,0.0,8.75,0.0,,USDA_FDC_SR_LEGACY,14281,2018-04,True,
"Beverages, tea, black, ready to drink, decaffeinated, diet",,,BEVERAGES,0.0,0.0,0.83,0.0,,USDA_FDC_SR_LEGACY,14280,2018-04,True,
"Beverages, tea, black, ready-to-drink, lemon, diet",,,BEVERAGES,1.0,0.0,0.22,0.0,,USDA_FDC_SR_LEGACY,14211,2018-04,True,
"Beverages, tea, black, ready-to-drink, lemon, sweetened",,,BEVERAGES,45.0,0.0,10.8,0.22,,USDA_FDC_SR_LEGACY,14199,2018-04,True,
"Beverages, tea, black, ready-to-drink, peach, diet",,,BEVERAGES,1.0,0.0,0.25,0.0,,USDA_FDC_SR_LEGACY,14279,2018-04,True,
"Beverages, tea, green, brewed, decaffeinated",,,BEVERAGES,0.0,0.0,0.0,0.0,,USDA_FDC_SR_LEGACY,14260,2018-04,True,
"Beverages, tea, green, brewed, regular",,,BEVERAGES,1.0,0.22,0.0,0.0,,USDA_FDC_SR_LEGACY,14278,2018-04,True,
"Beverages, tea, green, instant, decaffeinated, lemon, unsweetened, fortified with vitamin C",,,BEVERAGES,378.0,0.0,94.45,0.0,,USDA_FDC_SR_LEGACY,14246,2018-04,True,
"Beverages, tea, green, ready to drink, ginseng and honey, sweetened",,,BEVERAGES,30.0,0.0,7.16,0.18,,USDA_FDC_SR_LEGACY,14188,2018-04,True,
"Beverages, tea, green, ready to drink, unsweetened",,,BEVERAGES,0.0,0.0,0.0,0.0,,USDA_FDC_SR_LEGACY,14261,2018-04,True,
"Beverages, tea, green, ready-to-drink, citrus, diet, fortified with vitamin C",,,BEVERAGES,1.0,0.0,0.31,0.0,,USDA_FDC_SR_LEGACY,14191,2018-04,True,
"Beverages, tea, green, ready-to-drink, diet",,,BEVERAGES,4.0,0.0,0.93,0.0,,USDA_FDC_SR_LEGACY,14190,2018-04,True,
"Beverages, tea, green, ready-to-drink, sweetened",,,BEVERAGES,27.0,0.0,6.2,0.22,,USDA_FDC_SR_LEGACY,14206,2018-04,True,
"Beverages, tea, herb, brewed, chamomile",,,BEVERAGES,1.0,0.0,0.2,0.0,,USDA_FDC_SR_LEGACY,14545,2018-04,True,
"Beverages, tea, herb, other than chamomile, brewed",,,BEVERAGES,1.0,0.0,0.2,0.0,,USDA_FDC_SR_LEGACY,14381,2018-04,True,
"Beverages, tea, hibiscus, brewed",,,BEVERAGES,0.0,0.0,0.0,0.0,,USDA_FDC_SR_LEGACY,14649,2018-04,True,
"Beverages, tea, instant, decaffeinated, lemon, diet",,,BEVERAGES,338.0,3.3,85.4,0.6,,USDA_FDC_SR_LEGACY,14356,2018-04,True,
"Beverages, tea, instant, decaffeinated, lemon, sweetened",,,BEVERAGES,401.0,0.12,98.55,0.73,,USDA_FDC_SR_LEGACY,14357,2018-04,True,
"Beverages, tea, instant, decaffeinated, unsweetened",,,BEVERAGES,315.0,20.21,58.66,0.0,,USDA_FDC_SR_LEGACY,14353,2018-04,True,
"Beverages, tea, instant, lemon, diet",,,BEVERAGES,2.0,0.02,0.44,0.0,,USDA_FDC_SR_LEGACY,14376,2018-04,True,
"Beverages, tea, instant, lemon, sweetened, powder",,,BEVERAGES,401.0,0.12,98.55,0.73,,USDA_FDC_SR_LEGACY,14370,2018-04,True,
"Beverages, tea, instant, lemon, sweetened, prepared with water",,,BEVERAGES,35.0,0.01,8.61,0.06,,USDA_FDC_SR_LEGACY,14371,2018-04,True,
"Beverages, tea, instant, lemon, unsweetened",,,BEVERAGES,345.0,7.4,78.52,0.18,,USDA_FDC_SR_LEGACY,14368,2018-04,True,
"Beverages, tea, instant, lemon, with added ascorbic acid",,,BEVERAGES,385.0,0.6,97.6,0.3,,USDA_FDC_SR_LEGACY,14548,2018-04,True,
